year,",day",_of_ye,"ar,secDay,la","t,lon,headi","ng,speed",",Water_t","emp,salini","ty,pressur","e_atm,xCO2_w,fCO2_w,x","CO2_a,fCO2_a,",air_temp,,
2004,168,42858,43.0522 -70,.6980 153.0,8.9 11.,102 28.6,98 1018.1,515.126284,490.380051 -9999.000,000 -9999.000,000 19.100000,,
2004,168,42878,43.0508 -70,.6970 153.0,8.9 10.,887 28.8,49 1018.1,511.620254,487.135000 -9999.000,000 -9999.000,000 19.100000,,
2004,168,42898,43.0493 -70,.6960 152.0,8.9 10.,863 28.8,68 1018.1,507.688033,483.401119 -9999.000,000 -9999.000,000 19.100000,,
2004,168,42918,43.0479 -70,.6949 151.0,8.9 10.,724 28.9,96 1018.1,503.611967,479.577887 -9999.000,000 -9999.000,000 19.100000,,
2004,168,42938,43.0466 -70,.6936 143.0,8.9 10.,633 29.0,59 1018.1,499.639159,475.832403 -9999.000,000 -9999.000,000 19.100000,,
2004,168,42958,43.0455 -70,.6921 136.0,8.9 10.,542 29.1,74 1018.1,495.825416,472.237227 -9999.000,000 -9999.000,000 19.100000,,
2004,168,42978,43.0445 -70,.6905 127.0,8.6 9.4,55 30.40,0 1018.1 4,92.20917,469.213982 -9999.0000,00 -9999.0000,00 19.100000,,
2004,168,42998,43.0439 -70,.6886 116.0,8.5 8.6,95 30.99,4 1018.1 4,88.435068,465.894514 -9999.0000,00 -9999.0000,00 19.100000,,
2004,168,43018,43.0433 -70,.6866 113.0,8.6 8.5,59 31.04,0 1018.1 4,83.065953,460.820329 -9999.0000,00 -9999.0000,00 19.100000,,
2004,168,43038,43.0427 -70,.6847 112.0,8.6 8.5,48 31.01,6 1018.1 4,75.898058,453.986314 -9999.0000,00 -9999.0000,00 19.100000,,
2004,168,43058,43.0421 -70,.6827 111.0,8.6 8.5,62 30.98,0 1018.1 4,68.125674,446.567049 -9999.0000,00 -9999.0000,00 19.100000,,
2004,168,43078,43.0415 -70,.6808 112.0,8.6 8.5,77 30.95,3 1018.1 4,60.70937,439.487478 -9999.0000,00 -9999.0000,00 19.100000,,
2004,168,43098,43.0409 -70,.6788 111.0,8.6 8.6,93 30.91,6 1018.1 4,53.931031,432.983313 -9999.0000,00 -9999.0000,00 19.100000,,
2004,168,43118,43.0404 -70,.6768 110.0,8.6 8.7,41 30.88,8 1018.1 4,48.071956,427.379136 -9999.0000,00 -9999.0000,00 19.100000,,
2004,168,43138,43.0398 -70,.6748 110.0,8.6 8.8,42 30.84,7 1018.1 4,43.155013,422.656628 -9999.0000,00 -9999.0000,00 19.100000,,
2004,168,43158,43.0393 -70,.6728 108.0,8.6 8.9,07 30.81,1 1018.1 4,39.039027,418.710052 -9999.0000,00 -9999.0000,00 19.100000,,
2004,168,43178,43.0389 -70,.6708 105.0,8.6 8.8,82 30.80,4 1018.1 4,35.606753,415.444664 -9999.0000,00 -9999.0000,00 19.100000,,
2004,168,43197,43.0387 -70,.6687 96.0,8.6 8.85,7 30.790,1018.5 43,2.903308 4,13.015801 -9999.00000,0 -9999.00000,0 19.450000,,
2004,168,43218,43.0387 -70,.6665 93.0,8.7 8.86,8 30.802,1019.0 43,0.589907 4,11.027489 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43238,43.0386 -70,.6644 92.0,8.7 8.92,8 30.808,1019.0 42,8.396163 4,08.914647 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43258,43.0385 -70,.6622 91.0,8.7 8.99,5 30.820,1019.0 42,6.549833 4,07.131431 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43278,43.0385 -70,.6601 92.0,8.7 9.07,4 30.823,1019.0 42,4.950357 4,05.580119 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43298,43.0384 -70,.6579 92.0,8.7 9.09,5 30.842,1019.0 42,3.615006 4,04.298912 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43318,43.0384 -70,.6558 92.0,8.7 9.12,7 30.875,1019.0 42,2.553151 4,03.275495 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43338,43.0383 -70,.6537 93.0,8.7 9.09,7 30.899,1019.0 42,1.770775 4,02.538243 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43358,43.0381 -70,.6515 94.0,8.7 9.08,5 30.920,1019.0 42,1.094787 4,01.896923 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43378,43.0380 -70,.6494 95.0,8.7 9.12,1 30.956,1019.0 42,0.484342 4,01.303418 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43398,43.0378 -70,.6473 96.0,8.7 9.06,2 31.004,1019.0 41,9.899745 4,00.763729 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43418,43.0376 -70,.6451 96.0,8.7 9.12,5 31.011,1019.0 41,9.359470 4,00.228518 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43438,43.0374 -70,.6430 97.0,8.7 9.18,6 30.985,1019.0 41,8.666498 3,99.548354 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43458,43.0372 -70,.6408 96.0,8.8 9.12,7 30.970,1019.0 41,7.957503 3,98.890062 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43478,43.0370 -70,.6387 98.0,8.8 9.17,7 30.981,1019.0 41,7.379979 3,98.323335 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43498,43.0367 -70,.6366 99.0,8.8 9.23,7 30.993,1019.0 41,6.830376 3,97.780079 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43518,43.0364 -70,.6344 98.0,8.8 9.24,2 30.995,1019.0 41,6.146063 3,97.125541 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43538,43.0362 -70,.6323 98.0,8.8 9.23,8 31.006,1019.0 41,5.317699 3,96.336358 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43558,43.0360 -70,.6302 98.0,8.8 9.25,9 31.013,1019.0 41,4.440331 3,95.492666 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43578,43.0357 -70,.6280 98.0,8.8 9.22,7 31.019,1019.0 41,3.749760 3,94.843384 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43598,43.0355 -70,.6259 98.0,8.8 9.32,8 31.021,1019.0 41,2.888813 3,93.990808 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43618,43.0353 -70,.6237 97.0,8.8 9.35,1 31.020,1019.0 41,2.046977 3,93.180235 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43638,43.0351 -70,.6216 97.0,8.8 9.31,2 31.038,1019.0 41,1.456188 3,92.628651 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43658,43.0349 -70,.6194 98.0,8.8 9.36,0 31.033,1019.0 41,0.784708 3,91.973199 -9999.00000,0 -9999.00000,0 20.000000,,
2004,168,43678,43.0346 -70,.6173 100.0,8.8 9.3,97 31.02,0 1019.0 4,9.849229,391.069040 -9999.0000,00 -9999.0000,00 20.000000,,
2004,168,43698,43.0342 -70,.6152 102.0,8.8 9.4,12 31.01,4 1019.0 4,8.749619,390.015233 -9999.0000,00 -9999.0000,00 20.000000,,
2004,168,43718,43.0338 -70,.6131 104.0,8.8 9.3,82 31.00,7 1019.0 4,7.688249,389.011719 -9999.0000,00 -9999.0000,00 20.000000,,
2004,168,43738,43.0334 -70,.6110 106.0,8.8 9.3,84 31.00,4 1019.0 4,6.65081,388.021149 -9999.0000,00 -9999.0000,00 20.000000,,
2004,168,43758,43.0329 -70,.6089 106.0,8.8 9.3,36 31.00,1 1019.0 4,5.743533,387.170034 -9999.0000,00 -9999.0000,00 20.000000,,
2004,168,43778,43.0325 -70,.6069 106.0,8.8 9.3,80 31.02,3 1019.0 4,4.949847,386.399262 -9999.0000,00 -9999.0000,00 20.000000,,
2004,168,43798,43.0320 -70,.6048 107.0,8.8 9.6,64 31.04,2 1019.0 4,4.196822,385.593736 -9999.0000,00 -9999.0000,00 20.000000,,
2004,168,43818,43.0315 -70,.6027 108.0,8.8 9.8,26 31.06,8 1019.0 4,3.693359,385.063100 -9999.0000,00 -9999.0000,00 20.000000,,
2004,168,43838,43.0310 -70,.6006 108.0,8.9 9.9,73 31.09,3 1019.0 4,3.511998,384.843806 -9999.0000,00 -9999.0000,00 20.000000,,
2004,168,43858,43.0304 -70,.5986 109.0,8.9 10.,035 31.1,08 1019.0,403.416052,384.732823 -9999.000,000 -9999.000,000 20.000000,,
2004,168,43878,43.0299 -70,.5965 111.0,8.9 10.,187 31.1,23 1019.0,402.989568,384.277914 -9999.000,000 -9999.000,000 20.000000,,
2004,168,43898,43.0293 -70,.5945 110.0,8.9 10.,348 31.1,37 1019.0,402.372958,383.638224 -9999.000,000 -9999.000,000 20.000000,,
2004,168,43918,43.0288 -70,.5924 108.0,8.9 10.,454 31.1,38 1019.0,401.721756,382.983244 -9999.000,000 -9999.000,000 20.000000,,
2004,168,43938,43.0283 -70,.5903 107.0,8.9 10.,493 31.1,43 1019.0,401.024101,382.305479 -9999.000,000 -9999.000,000 20.000000,,
2004,168,43958,43.0278 -70,.5883 106.0,8.9 10.,478 31.1,40 1019.0,400.21148,381.535806 -9999.000,000 -9999.000,000 20.000000,,
2004,168,43978,43.0274 -70,.5861 105.0,8.9 10.,479 31.1,38 1019.0,399.264783,380.632921 -9999.000,000 -9999.000,000 20.000000,,
2004,168,43998,43.0270 -70,.5840 104.0,8.9 10.,436 31.1,55 1019.0,398.382695,379.805925 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44018,43.0267 -70,.5819 102.0,9.0 10.,504 31.1,71 1019.0,397.741903,379.173041 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44038,43.0263 -70,.5797 102.0,8.9 10.,710 31.1,68 1019.0,397.03431,378.432158 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44058,43.0259 -70,.5776 102.0,9.0 10.,832 31.1,63 1019.0,396.082315,377.484819 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44078,43.0256 -70,.5754 102.0,9.0 10.,876 31.1,58 1019.0,394.716219,376.168597 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44098,43.0252 -70,.5733 104.0,8.9 10.,912 31.1,57 1019.0,393.078796,374.596348 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44118,43.0248 -70,.5712 104.0,8.9 10.,919 31.1,62 1019.0,391.362887,372.958926 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44138,43.0244 -70,.5691 104.0,8.8 11.,030 31.1,33 1019.0,389.67359,371.313023 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44158,43.0240 -70,.5670 105.0,8.8 11.,148 31.0,88 1019.0,388.056748,369.733973 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44178,43.0235 -70,.5649 104.0,8.8 11.,267 31.0,81 1019.0,386.374251,368.092083 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44198,43.0232 -70,.5628 103.0,8.8 11.,344 31.0,62 1019.0,384.677306,366.450064 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44218,43.0228 -70,.5607 103.0,8.8 11.,437 31.0,11 1019.0,383.098332,364.915267 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44238,43.0224 -70,.5586 104.0,8.8 11.,409 30.9,84 1019.0,381.694798,363.587488 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44258,43.0220 -70,.5565 103.0,8.8 11.,489 30.9,72 1019.0,380.362204,362.291882 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44278,43.0216 -70,.5544 104.0,8.8 11.,523 30.9,65 1019.0,379.074494,361.054227 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44298,43.0212 -70,.5524 104.0,8.7 11.,529 30.9,61 1019.0,377.850438,359.886536 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44318,43.0208 -70,.5503 105.0,8.8 11.,532 30.9,54 1019.0,376.761552,358.848442 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44338,43.0203 -70,.5482 105.0,8.6 11.,588 30.9,57 1019.0,375.860013,357.971620 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44358,43.0199 -70,.5462 106.0,8.6 11.,644 30.9,42 1019.0,375.077875,357.208260 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44378,43.0195 -70,.5441 105.0,8.7 11.,505 30.9,37 1019.0,374.421064,356.627729 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44398,43.0191 -70,.5421 104.0,8.6 11.,424 30.9,31 1019.0,373.891427,356.149296 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44418,43.0187 -70,.5401 104.0,8.5 11.,357 30.9,35 1019.0,373.357374,355.662125 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44438,43.0183 -70,.5380 104.0,8.6 11.,354 30.9,32 1019.0,372.808287,355.139782 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44458,43.0179 -70,.5360 105.0,8.6 11.,298 30.9,34 1019.0,372.142146,354.522939 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44478,43.0175 -70,.5339 105.0,8.6 11.,356 30.9,29 1019.0,371.731984,354.113897 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44498,43.0172 -70,.5323 104.0,6.4 11.,379 30.9,29 1019.0,371.246708,353.644567 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44518,43.0170 -70,.5317 108.0,3.1 11.,504 30.9,29 1019.0,370.735394,353.117709 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44538,43.0169 -70,.5315 119.0,1.3 11.,651 30.9,22 1019.0,370.389044,352.740529 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44558,43.0169 -70,.5314 136.0,0.6 11.,713 30.9,21 1019.0,370.125166,352.469474 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44578,43.0167 -70,.5314 193.0,1.2 11.,739 30.9,20 1019.0,370.123396,352.459306 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44598,43.0166 -70,.5318 246.0,1.2 11.,695 30.9,11 1019.0,370.161475,352.509758 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44618,43.0166 -70,.5320 266.0,0.9 11.,754 30.9,22 1019.0,370.291194,352.614203 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44638,43.0166 -70,.5321 273.0,0.7 11.,853 30.9,24 1019.0,370.454858,352.738118 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44658,43.0167 -70,.5324 306.0,1.3 11.,849 30.9,25 1019.0,370.605624,352.882906 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44678,43.0169 -70,.5322 73.0,1.6 11.8,97 30.91,4 1019.0 3,70.917661,353.164309 -9999.0000,00 -9999.0000,00 20.000000,,
2004,168,44698,43.0168 -70,.5316 98.0,2.3 11.6,80 30.91,1 1019.0 3,71.241817,353.543347 -9999.0000,00 -9999.0000,00 20.000000,,
2004,168,44718,43.0166 -70,.5309 109.0,3.1 11.,585 30.9,16 1019.0,371.435144,353.758066 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44738,43.0163 -70,.5297 108.0,5.1 11.,664 30.9,09 1019.0,371.703569,353.988479 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44758,43.0160 -70,.5281 107.0,6.5 11.,697 30.9,09 1019.0,371.73742,354.009769 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44778,43.0157 -70,.5263 104.0,7.4 11.,720 30.9,02 1019.0,371.571762,353.844789 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44798,43.0154 -70,.5244 101.0,7.8 11.,759 30.9,04 1019.0,371.415088,353.682735 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44818,43.0151 -70,.5225 101.0,7.9 11.,825 30.9,02 1019.0,371.318013,353.568785 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44838,43.0148 -70,.5206 101.0,8.0 11.,897 30.8,96 1019.0,371.212676,353.445079 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44858,43.0145 -70,.5187 101.0,8.0 11.,988 30.8,90 1019.0,371.128454,353.334910 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44878,43.0142 -70,.5168 101.0,7.9 12.,076 30.8,81 1019.0,371.114065,353.292409 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44898,43.0139 -70,.5148 101.0,8.1 12.,191 30.8,62 1019.0,371.229462,353.364123 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44918,43.0136 -70,.5127 102.0,8.5 12.,174 30.8,62 1019.0,371.383877,353.516721 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44938,43.0132 -70,.5107 104.0,8.4 12.,069 30.8,63 1019.0,371.603297,353.760203 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44958,43.0128 -70,.5088 104.0,8.1 12.,172 30.8,47 1019.0,371.775654,353.890275 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44978,43.0124 -70,.5069 106.0,8.0 12.,275 30.8,47 1019.0,371.913094,353.986358 -9999.000,000 -9999.000,000 20.000000,,
2004,168,44998,43.0119 -70,.5051 107.0,8.1 12.,270 30.8,33 1019.0,372.041194,354.109977 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45018,43.0115 -70,.5032 107.0,8.0 12.,263 30.8,35 1019.0,372.213314,354.276398 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45038,43.0111 -70,.5013 106.0,8.0 12.,234 30.8,33 1019.0,372.430635,354.492870 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45058,43.0107 -70,.4993 106.0,8.3 12.,259 30.8,34 1019.0,372.618968,354.663849 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45078,43.0102 -70,.4973 105.0,8.5 12.,246 30.8,29 1019.0,372.782034,354.823173 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45098,43.0099 -70,.4952 102.0,8.6 12.,176 30.8,34 1019.0,372.940592,354.997781 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45118,43.0096 -70,.4931 102.0,8.7 12.,158 30.8,33 1019.0,373.066971,355.124096 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45138,43.0092 -70,.4911 103.0,8.6 12.,217 30.8,36 1019.0,373.180099,355.211992 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45158,43.0088 -70,.4890 105.0,8.6 12.,348 30.8,32 1019.0,373.146564,355.135780 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45178,43.0083 -70,.4870 106.0,8.7 12.,366 30.8,24 1019.0,373.243819,355.222171 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45198,43.0079 -70,.4849 106.0,8.7 12.,412 30.8,27 1019.0,373.430159,355.384198 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45218,43.0075 -70,.4829 107.0,8.7 12.,373 30.8,24 1019.0,373.674661,355.630104 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45238,43.0070 -70,.4808 106.0,8.7 12.,378 30.8,33 1019.0,373.925637,355.867331 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45258,43.0066 -70,.4788 106.0,8.7 12.,412 30.8,32 1019.0,374.202074,356.118754 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45278,43.0061 -70,.4767 107.0,8.7 12.,369 30.8,26 1019.0,374.451753,356.371010 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45298,43.0056 -70,.4747 106.0,8.7 12.,352 30.8,20 1019.0,374.803292,356.711241 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45318,43.0052 -70,.4726 105.0,8.8 12.,324 30.8,26 1019.0,374.978989,356.888156 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45338,43.0048 -70,.4705 105.0,8.7 12.,395 30.8,19 1019.0,375.252336,357.123820 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45358,43.0043 -70,.4685 106.0,8.8 12.,425 30.8,13 1019.0,375.262163,357.123098 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45378,43.0038 -70,.4664 107.0,8.8 12.,396 30.8,07 1019.0,375.383131,357.247943 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45398,43.0034 -70,.4643 106.0,8.7 12.,375 30.8,06 1019.0,375.446479,357.315543 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45418,43.0030 -70,.4622 104.0,8.8 12.,393 30.8,07 1019.0,375.472199,357.333881 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45438,43.0026 -70,.4601 104.0,8.8 12.,363 30.8,03 1019.0,375.446266,357.319353 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45458,43.0022 -70,.4580 104.0,8.8 12.,368 30.8,06 1019.0,375.442959,357.314724 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45478,43.0018 -70,.4559 104.0,8.8 12.,334 30.8,04 1019.0,375.311204,357.200744 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45498,43.0014 -70,.4538 104.0,8.9 12.,335 30.8,09 1019.0,375.278633,357.169379 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45518,43.0010 -70,.4517 104.0,8.9 12.,398 30.8,07 1019.0,375.176947,357.051099 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45538,43.0006 -70,.4496 103.0,8.9 12.,294 30.8,01 1019.0,374.985685,356.904481 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45558,43.0002 -70,.4475 104.0,8.8 12.,258 30.8,10 1019.0,374.912936,356.847462 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45578,42.9998 -70,.4454 103.0,8.9 12.,342 30.8,14 1019.0,374.741188,356.655666 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45598,42.9995 -70,.4432 103.0,8.9 12.,318 30.8,14 1019.0,374.559141,356.490393 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45618,42.9991 -70,.4411 104.0,8.9 12.,215 30.8,16 1019.0,374.489035,356.458352 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45638,42.9987 -70,.4390 104.0,8.9 12.,196 30.8,20 1019.0,374.320834,356.304664 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45658,42.9983 -70,.4369 103.0,8.9 12.,169 30.8,20 1019.0,374.129696,356.131765 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45678,42.9979 -70,.4347 103.0,8.9 12.,207 30.8,25 1019.0,373.895108,355.895711 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45698,42.9975 -70,.4326 103.0,8.9 12.,174 30.8,27 1019.0,373.716717,355.737034 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45718,42.9971 -70,.4304 104.0,9.0 12.,169 30.8,29 1019.0,373.496704,355.529211 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45738,42.9967 -70,.4283 104.0,8.9 12.,138 30.8,34 1019.0,373.299171,355.351767 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45758,42.9963 -70,.4262 106.0,8.9 12.,162 30.8,34 1019.0,373.111302,355.164802 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45778,42.9959 -70,.4244 105.0,7.4 12.,099 30.8,50 1019.0,373.109669,355.184247 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45798,42.9957 -70,.4237 104.0,3.3 12.,218 30.8,66 1019.0,372.812502,354.861672 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45818,42.9957 -70,.4234 104.0,1.4 12.,448 30.8,75 1019.0,372.696986,354.674112 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45838,42.9957 -70,.4232 101.0,0.7 12.,615 30.8,80 1019.0,372.735578,354.654148 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45858,42.9956 -70,.4231 100.0,0.5 12.,660 30.8,82 1019.0,372.98985,354.880307 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45878,42.9956 -70,.4230 100.0,0.3 12.,511 30.8,72 1019.0,373.413585,355.334708 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45898,42.9956 -70,.4230 103.0,0.3 12.,233 30.8,77 1019.0,374.029563,356.015130 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45918,42.9956 -70,.4229 111.0,0.2 12.,117 30.8,75 1019.0,374.606546,356.603352 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45938,42.9956 -70,.4229 121.0,0.2 12.,015 30.8,78 1019.0,374.855849,356.874684 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45958,42.9955 -70,.4228 130.0,0.2 11.,956 30.8,79 1019.0,374.791663,356.833083 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45978,42.9955 -70,.4228 136.0,0.2 11.,926 30.8,80 1019.0,374.561001,356.623413 -9999.000,000 -9999.000,000 20.000000,,
2004,168,45998,42.9955 -70,.4228 141.0,0.1 11.,946 30.8,81 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46018,42.9955 -70,.4228 146.0,0.1 11.,949 30.8,81 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46038,42.9954 -70,.4227 148.0,0.1 11.,966 30.8,79 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46058,42.9954 -70,.4227 149.0,0.1 11.,918 30.8,82 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46078,42.9954 -70,.4227 150.0,0.2 11.,948 30.8,84 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46098,42.9954 -70,.4227 151.0,0.1 11.,974 30.8,80 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46118,42.9953 -70,.4227 154.0,0.1 11.,939 30.8,82 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46138,42.9953 -70,.4226 152.0,0.2 11.,934 30.8,81 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46158,42.9953 -70,.4226 150.0,0.2 11.,918 30.8,82 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46178,42.9952 -70,.4226 150.0,0.1 11.,911 30.8,82 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46198,42.9952 -70,.4226 151.0,0.1 11.,919 30.8,83 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46218,42.9952 -70,.4226 152.0,0.1 11.,918 30.8,83 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46238,42.9952 -70,.4225 151.0,0.1 11.,910 30.8,84 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46258,42.9951 -70,.4225 150.0,0.1 11.,907 30.8,84 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46278,42.9951 -70,.4225 149.0,0.1 11.,923 30.8,84 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46298,42.9951 -70,.4225 148.0,0.1 11.,925 30.8,83 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46318,42.9951 -70,.4225 144.0,0.1 11.,929 30.8,83 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46338,42.9951 -70,.4225 143.0,0.1 11.,932 30.8,83 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
2004,168,46358,42.9950 -70,.4225 140.0,0.1 11.,946 30.8,82 1019.0,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.00,0,
