SITE,TRANSECT,YEAR,SP_CODE,mean_wet_weight,median_dry_weight,median_wet_weight,mean_dry_weight,NETWORK,PI,QUAD,SIDE,COUNT,AREA,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NOTES,geometry,transect_mean_wet_weight,transect_median_dry_weight,transect_median_wet_weight,transect_mean_dry_weight
NW Appledore,Sandpiper Beach,2017,AGCL,17.93660050707025,NA,14.38439620283675,NA,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61854, 42.99015)",0,NA,0,NA
NW Appledore,Sandpiper Beach,2017,AGCL,17.93660050707025,NA,14.38439620283675,NA,KEEN ONE,Byrnes,8,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61854, 42.99015)",17.93660050707025,NA,14.38439620283675,NA
NW Appledore,Sandpiper Beach,2017,SL,26.929194783114696,1.7019321102378,15.2647983488893,1.7019321102378,KEEN ONE,Byrnes,0,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61854, 42.99015)",53.85838956622939,3.4038642204756,30.5295966977786,3.4038642204756
NW Appledore,Sandpiper Beach,2017,SL,26.929194783114696,1.7019321102378,15.2647983488893,1.7019321102378,KEEN ONE,Byrnes,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61854, 42.99015)",0,0,0,0
NW Appledore,Sandpiper Beach,2017,SL,26.929194783114696,1.7019321102378,15.2647983488893,1.7019321102378,KEEN ONE,Byrnes,24,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61854, 42.99015)",26.929194783114696,1.7019321102378,15.2647983488893,1.7019321102378
NW Appledore,Sandpiper Beach,2017,SL,26.929194783114696,1.7019321102378,15.2647983488893,1.7019321102378,KEEN ONE,Byrnes,32,O,35,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61854, 42.99015)",942.5218174090144,59.567623858323,534.2679422111255,59.567623858323
NW Appledore,Sandpiper Beach,2017,SL,26.929194783114696,1.7019321102378,15.2647983488893,1.7019321102378,KEEN ONE,Byrnes,40,I,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61854, 42.99015)",215.43355826491756,13.6154568819024,122.1183867911144,13.6154568819024
NW Appledore,Sandpiper Beach,2017,SL,26.929194783114696,1.7019321102378,15.2647983488893,1.7019321102378,KEEN ONE,Byrnes,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61854, 42.99015)",53.85838956622939,3.4038642204756,30.5295966977786,3.4038642204756
NE Appledore,Broad Cove,2014,SL,71.42154255397631,6.16445022605485,72.734286376394,6.16445022605485,KEEN ONE,Byrnes,0,O,29,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.611166991, 42.989987014)",2071.224734065313,178.76905655559065,2109.294304915426,178.76905655559065
NE Appledore,Broad Cove,2014,SL,71.42154255397631,6.16445022605485,72.734286376394,6.16445022605485,KEEN ONE,Byrnes,16,O,36,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.611166991, 42.989987014)",2571.1755319431472,221.9202081379746,2618.434309550184,221.9202081379746
NE Appledore,Broad Cove,2014,SL,71.42154255397631,6.16445022605485,72.734286376394,6.16445022605485,KEEN ONE,Byrnes,24,I,20,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.611166991, 42.989987014)",1428.4308510795263,123.289004521097,1454.6857275278799,123.289004521097
NE Appledore,Broad Cove,2014,SL,71.42154255397631,6.16445022605485,72.734286376394,6.16445022605485,KEEN ONE,Byrnes,32,O,15,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.611166991, 42.989987014)",1071.3231383096447,92.46675339082275,1091.01429564591,92.46675339082275
NE Appledore,Broad Cove,2014,SL,71.42154255397631,6.16445022605485,72.734286376394,6.16445022605485,KEEN ONE,Byrnes,40,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.611166991, 42.989987014)",142.84308510795262,12.3289004521097,145.468572752788,12.3289004521097
NE Appledore,Broad Cove,2014,SL,71.42154255397631,6.16445022605485,72.734286376394,6.16445022605485,KEEN ONE,Byrnes,8,I,32,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.611166991, 42.989987014)",2285.489361727242,197.2624072337552,2327.497164044608,197.2624072337552
NE Appledore,Broad Cove,2015,AGCL,11.6380000793062,NA,11.6380000793062,NA,KEEN ONE,Byrnes,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6109499838203, 42.9898099880665)",0,NA,0,NA
NE Appledore,Broad Cove,2015,AGCL,11.6380000793062,NA,11.6380000793062,NA,KEEN ONE,Byrnes,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6109499838203, 42.9898099880665)",0,NA,0,NA
NE Appledore,Broad Cove,2015,AGCL,11.6380000793062,NA,11.6380000793062,NA,KEEN ONE,Byrnes,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6109499838203, 42.9898099880665)",0,NA,0,NA
NE Appledore,Broad Cove,2015,AGCL,11.6380000793062,NA,11.6380000793062,NA,KEEN ONE,Byrnes,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6109499838203, 42.9898099880665)",0,NA,0,NA
NE Appledore,Broad Cove,2015,AGCL,11.6380000793062,NA,11.6380000793062,NA,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6109499838203, 42.9898099880665)",0,NA,0,NA
NE Appledore,Broad Cove,2015,AGCL,11.6380000793062,NA,11.6380000793062,NA,KEEN ONE,Byrnes,8,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6109499838203, 42.9898099880665)",11.6380000793062,NA,11.6380000793062,NA
NE Appledore,Broad Cove,2015,SL,43.27704938246273,2.970503943477085,30.113817537043452,2.970503943477085,KEEN ONE,Byrnes,0,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6109499838203, 42.9898099880665)",173.1081975298509,11.88201577390834,120.45527014817381,11.88201577390834
NE Appledore,Broad Cove,2015,SL,43.27704938246273,2.970503943477085,30.113817537043452,2.970503943477085,KEEN ONE,Byrnes,16,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6109499838203, 42.9898099880665)",173.1081975298509,11.88201577390834,120.45527014817381,11.88201577390834
NE Appledore,Broad Cove,2015,SL,43.27704938246273,2.970503943477085,30.113817537043452,2.970503943477085,KEEN ONE,Byrnes,24,I,20,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6109499838203, 42.9898099880665)",865.5409876492546,59.41007886954169,602.276350740869,59.41007886954169
NE Appledore,Broad Cove,2015,SL,43.27704938246273,2.970503943477085,30.113817537043452,2.970503943477085,KEEN ONE,Byrnes,32,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6109499838203, 42.9898099880665)",173.1081975298509,11.88201577390834,120.45527014817381,11.88201577390834
NE Appledore,Broad Cove,2015,SL,43.27704938246273,2.970503943477085,30.113817537043452,2.970503943477085,KEEN ONE,Byrnes,40,I,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6109499838203, 42.9898099880665)",173.1081975298509,11.88201577390834,120.45527014817381,11.88201577390834
NE Appledore,Broad Cove,2015,SL,43.27704938246273,2.970503943477085,30.113817537043452,2.970503943477085,KEEN ONE,Byrnes,8,I,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6109499838203, 42.9898099880665)",432.7704938246273,29.705039434770846,301.1381753704345,29.705039434770846
NE Appledore,Broad Cove,2016,SL,23.135071412383517,2.729436547888805,27.12508755865575,2.729436547888805,KEEN ONE,Byrnes,0,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6108, 42.9898)",23.135071412383517,2.729436547888805,27.12508755865575,2.729436547888805
NE Appledore,Broad Cove,2016,SL,23.135071412383517,2.729436547888805,27.12508755865575,2.729436547888805,KEEN ONE,Byrnes,16,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6108, 42.9898)",69.40521423715055,8.188309643666415,81.37526267596725,8.188309643666415
NE Appledore,Broad Cove,2016,SL,23.135071412383517,2.729436547888805,27.12508755865575,2.729436547888805,KEEN ONE,Byrnes,24,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6108, 42.9898)",69.40521423715055,8.188309643666415,81.37526267596725,8.188309643666415
NE Appledore,Broad Cove,2016,SL,23.135071412383517,2.729436547888805,27.12508755865575,2.729436547888805,KEEN ONE,Byrnes,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6108, 42.9898)",23.135071412383517,2.729436547888805,27.12508755865575,2.729436547888805
NE Appledore,Broad Cove,2016,SL,23.135071412383517,2.729436547888805,27.12508755865575,2.729436547888805,KEEN ONE,Byrnes,40,I,9,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6108, 42.9898)",208.21564271145166,24.564928930999248,244.12578802790176,24.564928930999248
NE Appledore,Broad Cove,2016,SL,23.135071412383517,2.729436547888805,27.12508755865575,2.729436547888805,KEEN ONE,Byrnes,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6108, 42.9898)",0,0,0,0
NE Appledore,Broad Cove,2017,AGCL,16.445265664655626,NA,16.1828053488711,NA,KEEN ONE,Byrnes,0,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61086, 42.98997)",49.33579699396688,NA,48.5484160466133,NA
NE Appledore,Broad Cove,2017,AGCL,16.445265664655626,NA,16.1828053488711,NA,KEEN ONE,Byrnes,16,O,8,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61086, 42.98997)",131.562125317245,NA,129.4624427909688,NA
NE Appledore,Broad Cove,2017,AGCL,16.445265664655626,NA,16.1828053488711,NA,KEEN ONE,Byrnes,24,I,10,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61086, 42.98997)",164.45265664655625,NA,161.828053488711,NA
NE Appledore,Broad Cove,2017,AGCL,16.445265664655626,NA,16.1828053488711,NA,KEEN ONE,Byrnes,32,O,13,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61086, 42.98997)",213.78845364052313,NA,210.3764695353243,NA
NE Appledore,Broad Cove,2017,AGCL,16.445265664655626,NA,16.1828053488711,NA,KEEN ONE,Byrnes,40,I,18,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61086, 42.98997)",296.0147819638013,NA,291.2904962796798,NA
NE Appledore,Broad Cove,2017,AGCL,16.445265664655626,NA,16.1828053488711,NA,KEEN ONE,Byrnes,8,I,4,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61086, 42.98997)",65.7810626586225,NA,64.7312213954844,NA
NE Appledore,Broad Cove,2017,SL,34.72385652224347,2.47533496529702,24.0462614436192,2.47533496529702,KEEN ONE,Byrnes,0,O,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61086, 42.98997)",347.2385652224347,24.753349652970197,240.462614436192,24.753349652970197
NE Appledore,Broad Cove,2017,SL,34.72385652224347,2.47533496529702,24.0462614436192,2.47533496529702,KEEN ONE,Byrnes,16,O,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61086, 42.98997)",173.61928261121736,12.376674826485099,120.231307218096,12.376674826485099
NE Appledore,Broad Cove,2017,SL,34.72385652224347,2.47533496529702,24.0462614436192,2.47533496529702,KEEN ONE,Byrnes,24,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61086, 42.98997)",208.34313913346085,14.85200979178212,144.2775686617152,14.85200979178212
NE Appledore,Broad Cove,2017,SL,34.72385652224347,2.47533496529702,24.0462614436192,2.47533496529702,KEEN ONE,Byrnes,32,O,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61086, 42.98997)",347.2385652224347,24.753349652970197,240.462614436192,24.753349652970197
NE Appledore,Broad Cove,2017,SL,34.72385652224347,2.47533496529702,24.0462614436192,2.47533496529702,KEEN ONE,Byrnes,40,I,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61086, 42.98997)",138.8954260889739,9.90133986118808,96.1850457744768,9.90133986118808
NE Appledore,Broad Cove,2017,SL,34.72385652224347,2.47533496529702,24.0462614436192,2.47533496529702,KEEN ONE,Byrnes,8,I,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61086, 42.98997)",347.2385652224347,24.753349652970197,240.462614436192,24.753349652970197
NE Appledore,Broadway and 42nd,2014,AGCL,15.05167553797391,NA,16.1828053488711,NA,KEEN ONE,Byrnes,0,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.611665966, 42.992762011)",45.155026613921734,NA,48.5484160466133,NA
NE Appledore,Broadway and 42nd,2014,AGCL,15.05167553797391,NA,16.1828053488711,NA,KEEN ONE,Byrnes,16,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.611665966, 42.992762011)",30.10335107594782,NA,32.3656106977422,NA
NE Appledore,Broadway and 42nd,2014,AGCL,15.05167553797391,NA,16.1828053488711,NA,KEEN ONE,Byrnes,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.611665966, 42.992762011)",0,NA,0,NA
NE Appledore,Broadway and 42nd,2014,AGCL,15.05167553797391,NA,16.1828053488711,NA,KEEN ONE,Byrnes,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.611665966, 42.992762011)",15.05167553797391,NA,16.1828053488711,NA
NE Appledore,Broadway and 42nd,2014,AGCL,15.05167553797391,NA,16.1828053488711,NA,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.611665966, 42.992762011)",0,NA,0,NA
NE Appledore,Broadway and 42nd,2014,AGCL,15.05167553797391,NA,16.1828053488711,NA,KEEN ONE,Byrnes,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.611665966, 42.992762011)",30.10335107594782,NA,32.3656106977422,NA
NE Appledore,Broadway and 42nd,2014,SL,18.24432342259749,0.748229395222527,5.634179739983255,0.748229395222527,KEEN ONE,Byrnes,0,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.611665966, 42.992762011)",18.24432342259749,0.748229395222527,5.634179739983255,0.748229395222527
NE Appledore,Broadway and 42nd,2014,SL,18.24432342259749,0.748229395222527,5.634179739983255,0.748229395222527,KEEN ONE,Byrnes,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.611665966, 42.992762011)",0,0,0,0
NE Appledore,Broadway and 42nd,2014,SL,18.24432342259749,0.748229395222527,5.634179739983255,0.748229395222527,KEEN ONE,Byrnes,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.611665966, 42.992762011)",0,0,0,0
NE Appledore,Broadway and 42nd,2014,SL,18.24432342259749,0.748229395222527,5.634179739983255,0.748229395222527,KEEN ONE,Byrnes,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.611665966, 42.992762011)",0,0,0,0
NE Appledore,Broadway and 42nd,2014,SL,18.24432342259749,0.748229395222527,5.634179739983255,0.748229395222527,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.611665966, 42.992762011)",0,0,0,0
NE Appledore,Broadway and 42nd,2014,SL,18.24432342259749,0.748229395222527,5.634179739983255,0.748229395222527,KEEN ONE,Byrnes,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.611665966, 42.992762011)",36.48864684519498,1.496458790445054,11.26835947996651,1.496458790445054
NE Appledore,Broadway and 42nd,2015,AGCL,21.724079981178914,NA,19.6675861529132,NA,KEEN ONE,Byrnes,0,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6110799871385, 42.992189945653)",86.89631992471566,NA,78.6703446116528,NA
NE Appledore,Broadway and 42nd,2015,AGCL,21.724079981178914,NA,19.6675861529132,NA,KEEN ONE,Byrnes,16,O,8,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6110799871385, 42.992189945653)",173.7926398494313,NA,157.3406892233056,NA
NE Appledore,Broadway and 42nd,2015,AGCL,21.724079981178914,NA,19.6675861529132,NA,KEEN ONE,Byrnes,24,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6110799871385, 42.992189945653)",65.17223994353674,NA,59.00275845873959,NA
NE Appledore,Broadway and 42nd,2015,AGCL,21.724079981178914,NA,19.6675861529132,NA,KEEN ONE,Byrnes,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6110799871385, 42.992189945653)",21.724079981178914,NA,19.6675861529132,NA
NE Appledore,Broadway and 42nd,2015,AGCL,21.724079981178914,NA,19.6675861529132,NA,KEEN ONE,Byrnes,40,I,5,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6110799871385, 42.992189945653)",108.62039990589457,NA,98.337930764566,NA
NE Appledore,Broadway and 42nd,2015,AGCL,21.724079981178914,NA,19.6675861529132,NA,KEEN ONE,Byrnes,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6110799871385, 42.992189945653)",43.44815996235783,NA,39.3351723058264,NA
NE Appledore,Broadway and 42nd,2015,ALES,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-70.6110799871385, 42.992189945653)",NA,NA,NA,NA
NE Appledore,Broadway and 42nd,2015,LADI,26.4924163261173,NA,26.4924163261173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-70.6110799871385, 42.992189945653)",NA,NA,NA,NA
NE Appledore,Broadway and 42nd,2015,SL,88.82116992397506,6.888331276951124,83.4802336593605,6.888331276951124,KEEN ONE,Byrnes,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6110799871385, 42.992189945653)",0,0,0,0
NE Appledore,Broadway and 42nd,2015,SL,88.82116992397506,6.888331276951124,83.4802336593605,6.888331276951124,KEEN ONE,Byrnes,16,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6110799871385, 42.992189945653)",266.4635097719252,20.664993830853373,250.44070097808148,20.664993830853373
NE Appledore,Broadway and 42nd,2015,SL,88.82116992397506,6.888331276951124,83.4802336593605,6.888331276951124,KEEN ONE,Byrnes,24,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6110799871385, 42.992189945653)",532.9270195438504,41.329987661706745,500.88140195616296,41.329987661706745
NE Appledore,Broadway and 42nd,2015,SL,88.82116992397506,6.888331276951124,83.4802336593605,6.888331276951124,KEEN ONE,Byrnes,32,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6110799871385, 42.992189945653)",355.28467969590025,27.553325107804497,333.920934637442,27.553325107804497
NE Appledore,Broadway and 42nd,2015,SL,88.82116992397506,6.888331276951124,83.4802336593605,6.888331276951124,KEEN ONE,Byrnes,40,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6110799871385, 42.992189945653)",177.64233984795013,13.776662553902248,166.960467318721,13.776662553902248
