NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,QUAD,SIDE,COUNT,AREA,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NOTES
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,ASRU,40-20,O,41,20,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,CABO,0-20,I,2,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,CABO,20-0,O,2,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,CABO,20-40,I,11,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,CABO,40-20,O,5,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,CAIR,0-20,I,0,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,CAIR,20-0,O,0,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,CAIR,20-40,I,2,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,CAIR,40-20,O,1,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,HESA,0-20,I,0,20,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,HESA,20-0,O,0,20,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,HESA,20-40,I,0,20,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,HESA,40-20,O,1,20,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,HOAM,0-20,I,2,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,HOAM,20-0,O,3,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,HOAM,20-40,I,3,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,HOAM,40-20,O,3,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,MESE,0-20,I,4,20,Invertebrate,Cnidarians,Anthozoa,NA,Clonal Plumose Anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Metridiidae,Metridium,Metridium senile pallidus,NA
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,MESE,20-0,O,0,20,Invertebrate,Cnidarians,Anthozoa,NA,Clonal Plumose Anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Metridiidae,Metridium,Metridium senile pallidus,NA
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,MESE,20-40,I,1,20,Invertebrate,Cnidarians,Anthozoa,NA,Clonal Plumose Anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Metridiidae,Metridium,Metridium senile pallidus,NA
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,MESE,40-20,O,0,20,Invertebrate,Cnidarians,Anthozoa,NA,Clonal Plumose Anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Metridiidae,Metridium,Metridium senile pallidus,NA
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,MYSP,0-20,I,1,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,MYSP,20-0,O,4,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,MYSP,20-40,I,1,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,MYSP,40-20,O,5,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,PHGU,0-20,I,2,20,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,PHGU,20-0,O,0,20,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,PHGU,20-40,I,2,20,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NE Appledore,Devil's Dance Floor,PHGU,40-20,O,0,20,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,CABO,0-20,I,1,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,CABO,20-0,O,1,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,CABO,20-40,I,2,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,CABO,40-20,O,1,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,CAIR,0-20,I,0,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,CAIR,20-0,O,0,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,CAIR,20-40,I,1,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,CAIR,40-20,O,0,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,CYLU,0-20,I,0,20,Fish,Chordates,Fish,NA,lumpfish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopterus,Cyclopterus lumpus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,CYLU,20-0,O,0,20,Fish,Chordates,Fish,NA,lumpfish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopterus,Cyclopterus lumpus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,CYLU,20-40,I,0,20,Fish,Chordates,Fish,NA,lumpfish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopterus,Cyclopterus lumpus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,CYLU,40-20,O,1,20,Fish,Chordates,Fish,NA,lumpfish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopterus,Cyclopterus lumpus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,HESA,0-20,I,0,20,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,HESA,20-0,O,1,20,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,HESA,20-40,I,0,20,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,HESA,40-20,O,10,20,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,HOAM,0-20,I,5,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,HOAM,20-0,O,3,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,HOAM,20-40,I,3,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,HOAM,40-20,O,11,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,MYSP,0-20,I,0,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,MYSP,20-0,O,0,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,MYSP,20-40,I,0,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,MYSP,40-20,O,1,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,PHGU,0-20,I,0,20,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,PHGU,20-0,O,0,20,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,PHGU,20-40,I,0,20,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Larus Ledge,PHGU,40-20,O,1,20,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,CABO,0-20,I,1,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,CABO,20-0,O,0,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,CABO,20-40,I,2,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,CABO,40-20,O,0,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,CAIR,0-20,I,0,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,CAIR,20-0,O,0,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,CAIR,20-40,I,3,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,CAIR,40-20,O,0,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,HOAM,0-20,I,10,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,HOAM,20-0,O,0,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,HOAM,20-40,I,4,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,HOAM,40-20,O,4,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,MYSP,0-20,I,1,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,MYSP,20-0,O,0,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,MYSP,20-40,I,3,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,MYSP,40-20,O,0,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,PHGU,0-20,I,2,20,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,PHGU,20-0,O,0,20,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,PHGU,20-40,I,0,20,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,18,NW Appledore,Sandpiper Beach,PHGU,40-20,O,0,20,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,CABO,0-20,I,0,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,CABO,20-0,O,1,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,CABO,20-40,I,0,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,CABO,40-20,O,1,20,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,CAIR,0-20,I,0,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,CAIR,20-0,O,2,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,CAIR,20-40,I,3,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,CAIR,40-20,O,0,20,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,CAMA,0-20,I,1,20,Invertebrate,Arthropods,Crustaceans,NA,Green Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,CAMA,20-0,O,1,20,Invertebrate,Arthropods,Crustaceans,NA,Green Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,CAMA,20-40,I,0,20,Invertebrate,Arthropods,Crustaceans,NA,Green Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,CAMA,40-20,O,1,20,Invertebrate,Arthropods,Crustaceans,NA,Green Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,HESA,0-20,I,1,20,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,HESA,20-0,O,1,20,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,HESA,20-40,I,0,20,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,HESA,40-20,O,1,20,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,HOAM,0-20,I,8,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,HOAM,20-0,O,5,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,HOAM,20-40,I,4,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,HOAM,40-20,O,5,20,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,MYSP,0-20,I,0,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,MYSP,20-0,O,1,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,MYSP,20-40,I,1,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,MYSP,40-20,O,3,20,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,"NA,NA"
KEEN ONE,Byrnes,2014,7,21,NW Appledore,Magic 8 Ball,PHGU,0-20,I,0,20,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,"NA,NA"
