NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,QUAD,SIDE,COUNT,AREA,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NOTES
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,ASFO,24,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,ASFO,32,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,ASFO,40,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,ASFO,8,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,ASRU,0,O,2,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,ASRU,16,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,ASRU,24,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,ASRU,32,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,ASRU,40,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,ASRU,8,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,BLD,0,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,BLD,16,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,BLD,24,I,1,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,BLD,32,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,BLD,40,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,BLD,8,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,CABO,0,O,0,1,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,CABO,16,O,0,1,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,CABO,24,I,0,1,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,CABO,32,O,0,1,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,CABO,40,I,0,1,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,CABO,8,I,0,1,Invertebrate,Arthropods,Crustaceans,NA,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,CAIR,0,O,0,1,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,CAIR,16,O,0,1,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,CAIR,24,I,0,1,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,CAIR,32,O,0,1,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,CAIR,40,I,0,1,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,CAIR,8,I,0,1,Invertebrate,Arthropods,Crustaceans,NA,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,DEAC,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,DEAC,16,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,DEAC,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,DEAC,32,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,DEAC,40,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,DEAC,8,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,DEVI,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia viridis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,DEVI,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia viridis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,DEVI,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia viridis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,DEVI,32,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia viridis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,DEVI,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia viridis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,DEVI,8,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia viridis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,HESA,0,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,HESA,16,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,HESA,24,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,HESA,32,O,2,1,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,HESA,40,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,HESA,8,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,HOAM,0,O,0,1,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,HOAM,16,O,0,1,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,HOAM,24,I,0,1,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,HOAM,32,O,1,1,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,HOAM,40,I,0,1,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,HOAM,8,I,0,1,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,PHGU,0,O,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,PHGU,16,O,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,PHGU,24,I,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,PHGU,32,O,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,PHGU,40,I,1,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,PHGU,8,I,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SDS,0,O,46,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SDS,16,O,0,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SDS,24,I,0,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SDS,32,O,0,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SDS,40,I,1,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SDS,8,I,0,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SL,0,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SL,16,O,13,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SL,24,I,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SL,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SL,40,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SL,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SLJ,0,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SLJ,16,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SLJ,24,I,2,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SLJ,32,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SLJ,40,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,18,NE Appledore,Norwegian Cove,SLJ,8,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,AGCL,0,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,AGCL,16,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,AGCL,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,AGCL,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,AGCL,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,AGCL,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,ASFO,0,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,ASFO,16,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,ASFO,24,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,ASFO,32,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,ASFO,40,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,ASFO,8,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,ASRU,0,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,ASRU,16,O,1,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,ASRU,24,I,3,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,ASRU,32,O,7,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,ASRU,40,I,8,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,ASRU,8,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,BLD,0,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,BLD,16,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,BLD,24,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,BLD,32,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,BLD,40,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,BLD,8,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,BOEC,0,O,0,1,Invertebrate,Chordates,Tunicates,NA,stalked tunicate,Animalia,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,Boltenia echinata,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,BOEC,16,O,0,1,Invertebrate,Chordates,Tunicates,NA,stalked tunicate,Animalia,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,Boltenia echinata,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,BOEC,24,I,0,1,Invertebrate,Chordates,Tunicates,NA,stalked tunicate,Animalia,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,Boltenia echinata,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,BOEC,32,O,1,1,Invertebrate,Chordates,Tunicates,NA,stalked tunicate,Animalia,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,Boltenia echinata,NA
KEEN ONE,Byrnes,2014,7,19,NE Appledore,Broadway and 42nd,BOEC,40,I,0,1,Invertebrate,Chordates,Tunicates,NA,stalked tunicate,Animalia,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,Boltenia echinata,NA
