NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,BLADE_LENGTH_CM,WIDTH_CM,STIPE_LENGTH_CM,WET_WEIGHT,DRY_WEIGHT,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,195,37,39,158.200871031597,11.6973924158007,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,41,11,2,7.72870979449003,0.971127217784924,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,35,9,2,5.91291566426895,0.778752219919123,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,71,11,3,20.3346703798524,2.15581932815103,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,50,11,4,11.5982346897948,1.35705483966249,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,42,11,2,8.05190944372742,1.00448382267045,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,42,14,3,8.3809048870317,1.03819790400211,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,21,6,1,2.34133431168194,0.36285230239974,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,29,9,2,4.31392659388209,0.600511450989833,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,AGCL,55,39,4,38.139037073196,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,38,8.6,2,6.79418107020598,0.873246979824795,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,59.5,16,2.8,14.9638694833289,1.67422531963078,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,54,15.5,3,12.7713028985935,1.46923453475279,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,52,28,5.5,12.9716228080045,1.48820592364543,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,43.7,11.5,2.5,8.78331003568418,1.07912070927461,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,50.2,20.5,4.5,11.8675105905255,1.38297505716517,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,47.4,12,0.6,9.40238645341784,1.14144329864635,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,31.5,8,1.4,4.79633272264038,0.655347638936938,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,183,23,3,105.084407292559,8.34882734891004,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,41,13,1.5,7.56929246136937,0.954584335153613,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,23,7,1.5,2.83635231106406,0.42500686287008,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,28.5,7,2.5,4.31392659388209,0.600511450989833,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,40.5,20,3,7.88958334378298,0.987760564844027,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,44,16,2,8.71566779687037,1.07226522079026,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,49,13,2.5,10.6587602732596,1.26577287440837,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,20,8,1,2.1550680863764198,0.338884034608777,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,16,4,1,1.47885703053003,0.248450817752643,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,29,12,2,4.31392659388209,0.600511450989833,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,18,7.5,1,1.80303903590106,0.29254993423562903,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,24,11.5,4.5,3.71363958950806,0.530735410235832,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,357,45,6,345.955164502907,22.295324472982,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,220,47,4.5,146.937869921248,11.0064629581171,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,60,15,2,14.8357054810653,1.66239550874648,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,85,18,4,28.2539520816211,2.82725437496571,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,56,15,2,13.1733095452375,1.50725484154327,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,19,5.5,1,1.9756120421654,0.31544527651094,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,31.5,10,1.5,4.82234251117612,0.658275880568249,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,17.5,6.5,0.5,1.63742650685584,0.270213022296134,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,54,13,3,12.7713028985935,1.46923453475279,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,23.5,7,1,2.83635231106406,0.42500686287008,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,48.5,15,3,10.6587602732596,1.26577287440837,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,28,7,1.5,3.94901737807618,0.558315270596128,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,33.5,10,1.5,5.35544381569756,0.717706570525931,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,44,8.5,2,8.71566779687037,1.07226522079026,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,34,9.5,1,5.35544381569756,0.717706570525931,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,37.5,17,1.5,6.49446442437939,0.841365834847094,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,AGCL,30.5,35.5,4,13.4054618990409,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,69.5,14.5,10,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,105,15,18.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,127,20.5,14.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,132,23.5,6.5,169.58318658371,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,171,23,21,378.00752737261,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,88.5,18,6,66.3679042875065,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,79.5,20,9.5,57.2860553269454,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,119.5,16,10,143.804389091729,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,47,16.5,11.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,81.5,13.5,4.5,52.6627522035644,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,87.5,27,8.5,68.9831045688837,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,103.5,10.4,9.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,87,14.5,17,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,130,28,7,165.111318944094,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,82.5,19.5,8.5,60.4970758950235,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,120.5,17.5,12.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,52.5,135,10,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,93,16,4.5,71.6584038338723,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,72,30,118,109.14532272078,8.61390355329792,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,182,29,4,105.084407292559,8.34882734891004,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,96.5,14,15,42.2192025647684,3.93693047370694,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,71.5,13,5.5,21.8269314595302,2.28541903524932,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,97.5,25,5,36.3392651304473,3.47907926296518,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,75,14.5,6,23.8883699436396,2.46192862398899,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,70,14.5,7.5,22.0801411981451,2.30725271657579,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,112,21,11,50.2894772245625,4.54759283675719,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,24,19,4.5,3.71363958950806,0.530735410235832,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,66,8,3.5,18.1837367006871,1.96601416677378,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SADE,97,8,9.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SADE,65,13.5,12,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SADE,97,13,7.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,AGCL,30.5,18,6,14.9613702182095,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,AGCL,25,13,2,8.3146299404029,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,125,29,5,55.5025921102833,4.93280275067337,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,85,13,3.5,27.9717166866641,2.80395235426368,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,161.5,23,8.5,89.5212608497022,7.31543962725875,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,105,22.5,6,41.8824193257017,3.91102345830309,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,104.5,28.5,6,41.5468203286346,3.8851711167556,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,100.5,25,8,40.2162901796231,3.78231112742235,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,96,18,9,37.9337295337548,3.6044420313777,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,140,24.5,5.5,67.8403479181849,5.82045186807342,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,56,20.5,17,19.8475794526588,2.11315934411052,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,AGCL,26.5,11,3.5,10.2095352026373,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,AGCL,24,12.5,2,7.72510800166661,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,AGCL,33.5,14,2,14.173022048592,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,AGCL,26,13.5,2.5,9.23843033408216,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,AGCL,43.5,22.5,2,22.987328466188,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,AGCL,29,9,2.5,11.2278199358013,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
